,title,views
1775,"""【침착맨X주호민】 침투부 보다가 가족들이랑 싸웠습니다""",1
1776,"""11번가와 함께하는 쏘영이 생일선물 월드컵""",0
1777,"""영리메 - 13화 광릉 전투""",0
1778,"""주펄놈 접습니다 - 침펄놈의 대모험 5화""",0
1779,"""【침터뷰/김성모 편】 1부 - 만신(漫神) 김성모의 근성론""",1
1780,"""무한으로 즐겨요 명륜침착갈비""",1
1781,"""셜록현준 교수님의 '도시의 발명' 특강""",1
1782,"""김성모 유니버스 명장면 월드컵 128계단이다?""",1
1783,"""라이프 오브 파이 (Life of Pi, 2012) 감상회""",0
1784,"""하피자 특) 칼로리 눈치 봄""",1
1785,"""두 만신의 선물""",0
1786,"""한국과자와 일본과자 비교하기 (with 공혁준)""",1
1787,"""Q. 월트 디즈니는 어떤 사람이었을까요?""",0
1788,"""시청자 방 훈수하기""",1
1789,"""90년대 애니 여캐 둘러보기""",0
1790,"""무슨 말만 해도 웃는 래퍼 펀치넬로 초대석""",1
1791,"""소소하게 싸움나는 음식 먹는 방법 월드컵""",1
1792,"""짱구는 못말려: 어른제국의 역습 (2001) 감상회""",0
1793,"""너 치료된 거야""",1
1794,"""눈 감고 탄산음료 6종 알아맞히기""",1
1795,"""수요 없는 공급""",1
1796,"""집에 가고 싶은 사람""",0
1797,"""치킨계의 냉전시대""",0
1798,"""라그나로스를 잡으러 복귀한 침펄놈 - 침펄놈의 대모험 20화""",0
1799,"""【침펄풍심 TRPG】 크툴루의 부름: 호질 (미완성 종료)""",1
1800,"""주식 하나도 모르는 침착맨의 주식 이론""",1
1801,"""일하면서 침투부 보면 안 되는 이유""",1
1802,"""21세기 한국 영화 월드컵""",1
1803,"""침투부수호자들과 보드게임 단합대회""",0
1804,"""사이버펑크를 더 안하는 이유""",1
1805,"""독기 가득 충전해온 주호민""",1
1806,"""추억의 e스포츠 선수들""",0
1807,"""내가 못한다고? 시청자 시켜봤더니...【눈사람 만들기 게임】""",0
1808,"""연애, 못 하는가? 안 하는가?""",1
1809,"""치킨에 감자튀김을 코팅하면? 별로 맛있는 포테킹""",1
1810,"""【침펄풍】스위치 캐릭터 만들기 & 비트콘서트""",0
1811,"""일일DJ 전무님의 쿡방""",0
1812,"""이카리 신지처럼 행동하는 법""",1
1813,"""라멘집만큼 많은 피규어를 선물 받은 날""",0
1814,"""광고에 나오면 무조건 깔아서 한다! 방통대작전M""",0
1815,"""떡볶이로 식사가 될까?""",1
1816,"""삼국지14: 공손찬전 - 4화 목표는 원소""",0
1817,"""로제떡볶이가 유행이라고?""",1
1818,"""신비한 성의 헬렌 | 제4화 모두 안녕 ~끝~""",0
1819,"""침착맨의 방송세팅을 알아보자""",1
1820,"""침착맨은 정말로 금연 중인가?""",1
1821,"""차돌짬뽕 청문회""",1
1822,"""2021년은 어땠나? 2022년은 어떨까?""",1
1823,"""그렇게 아버지가 된다""",1
1824,"""천하제일 핵노맛 채소 월드컵""",1
1825,"""【침펄풍 | 식욕감퇴 먹방】 평균나이 39세,  우리 동년배들 이렇게 생일축하합니다""",0
1826,"""유사과학 월드컵 (이과답답주의)""",1
1827,"""아저씨 대화""",0
1828,"""침&펄 청와대 구경하기""",1
1829,"""손수 내려먹는 커피""",0
1830,"""듣기 싫은 꼰대어 월드컵""",1
1831,"""미국 가기 전에 가족끼리 오붓하게 디너쇼(?)""",0
1832,"""요즘 모발 지수와 금연 상황""",0
1833,"""금연이 방송에 미치는 도르""",1
1834,"""제1회 주호민 중인배 승급심사""",1
1835,"""김성모 유니버스 명장면 월드컵 128계단이다?""",1
1836,"""【침터뷰/마인드C 편】 3부 - 사랑꾼인가 관종인가""",0
1837,"""수요 없는 공급""",1
1838,"""【침펄풍심 TRPG】 크툴루의 부름: 호질 (미완성 종료)""",1
1839,"""세상에서 차돌짬뽕을 가장 좋아하는 사람""",1
1840,"""주호민 작가님이 추천하는 서브웨이 메뉴 조합""",0
1841,"""'히어로의 과학' 특강 | 제2부 하루종일 설명할 수도 있어""",1
1842,"""요트 쇼핑""",1
1843,"""신기한 과자 시식회""",1
1844,"""【왕날편】 19/08/06 자체제작 광고 듣고 오겠습니다""",0
1845,"""멀리서 보면 희극 가까이서 봐도 희극""",0
1846,"""하남자식으로 협상하는 게임""",0
1847,"""뼈치킨 그리고 반려기안""",0
1848,"""【침펄풍심 TRPG】 크툴루의 부름: 호질 (미완성 종료)""",1
1849,"""카레에 대해 알아보자""",0
1850,"""해주세요 (제로투 댄스, 어휘력 테스트, 구글 어스로 세계여행)""",1
1851,"""주호민이 다음생에 다시 태어나고 싶은 곤충 월드컵""",0
1852,"""괴상한 코믹스 캐릭터 월드컵""",1
1853,"""인싸들 먹거리 탐구시간""",1
1854,"""캐스터 이병건의 따효니 솔랭 중계""",0
1855,"""등고선으로 얼굴 그리기 - 증명그림 그려드립니다 3화""",0
1856,"""신비로운 생물 총출동! 환상의 동물 월드컵""",1
1857,"""【침착맨X주호민】 침펄투부 분리 발표 & 프로필 그리기""",0
1858,"""무서운 삼합회(三合會) 설명회""",0
1859,"""【침&펄】 침착맨의 스탠드업 코미디""",0
1860,"""매력있는 악역/악당 월드컵""",1
1861,"""단어를 맞혀 구미호를 찾아라""",0
1862,"""3초간 눈 마주쳤을 때 싸움을 피하는 법""",1
1863,"""카톡 고백 월드컵""",1
1864,"""'로켓 과학' 특강 | 제2부 NASA와 VSVN""",1
1865,"""갓난아기 버거킹 먹방""",0
1866,"""올해는 왜 지각을 했는가?""",0
1867,"""봉구스 밥버거, 컵밥인가 버거인가?""",0
1868,"""요트 쇼핑""",1
1869,"""【침착맨X매직박】 소닉 낙법으로 의자 조립하기""",0
1870,"""원래는 안 하려고 그랬는데 너네들 때문에 그러는 거야""",1
1871,"""생로병건의 비밀 ~중독에 관하여~""",1
1872,"""싸쏘 듀오의 닭곰탕 먹방""",1
1873,"""브상계 침교관의 아이언2 침착맨&소니쇼 듀오 - 롤사관학교""",0
1874,"""영리메 - 17화 영천 전투 / 18화 여남 전투""",0
1875,"""몸으로 말해요 & 양세찬 게임""",0
1876,"""삼국지 if 월드컵""",1
1877,"""배달 온 지 30분 지난 쌀국수""",1
1878,"""침착맨의 현재 몸 상태""",1
1879,"""【침펄풍심 TRPG】 크툴루의 부름: 호질 (미완성 종료)""",1
1880,"""지자체 캐릭터 창작해서 그리기""",0
1881,"""금연이 방송에 미치는 도르""",1
1882,"""【침&펄】 빠지면 뭔가 서운해! 홍철 없는 홍철팀 음식 월드컵""",1
1883,"""최고민수 선생님의 주식 ETF 투자법 7단계 특강""",0
1884,"""'연애의 과학' 특강 | 제1부 몸풀기와 신규 코너""",1
1885,"""사람만한 감자칩을 선물 받다""",1
1886,"""그때 그시절 명작 고전게임 월드컵""",1
1887,"""순두부는 왜 뚝배기에 나와야 하는가?""",1
1888,"""【침&펄】 마블영화 모르면 아싸인가? & 불낙죽 【다이어트 먹방】""",0
1889,"""대항해시대 2 | 제10화 보이는 건 전부 약탈하자""",0
1890,"""역대 가장 사기였던 전장 영웅 월드컵""",0
1891,"""신기한 과자 시식회""",1
1892,"""도발 왜 하냐고...""",0
1893,"""주변에서 만날 수 있는 고대 이집트 2편""",1
1894,"""민트초코로 호들갑 떠는 게 싫다고 했던 사람""",1
1895,"""자식을 열받게 하는 아빠가 있다??""",0
1896,"""삼국지 if 월드컵""",1
1897,"""【月刊 침착맨】 9월 하이라이트""",0
1898,"""버튜버 아이돌 로나로나땅""",1
1899,"""상남자특) 순댓국 특 먹음""",1
1900,"""러닝화 쇼핑""",0
1901,"""침착맨 삼국지 동탁전""",1
1902,"""김치찌개는 원래 하얗다""",1
1903,"""【왕날편】 19/10/09 ""한글날 특집"" 조용히 해라 이완용아!""",0
1904,"""제2회 스트리머 전장 배틀런 - 룩삼, 김나성, 플러리, 침착맨 4인 초청전""",0
1905,"""침빠곽 여행 가고 싶은 나라 순위 정하기""",1
1906,"""프로토스가 된 주호민""",0
1907,"""갈로아 님과 아무 곤충말 대잔치 (라이트버전)""",1
1908,"""7번방의 선물 (Miracle in Cell No.7, 2013) 감상회""",0
1909,"""【배도라지추석특집】 명절맞이 동양하스스톤""",0
1910,"""시청자가 묻고 침착맨이 답한다""",0
1911,"""꼴찌는 가랑이 사이로 기어가기""",1
1912,"""치킨(Gallus gallus domesticus) 설명회""",1
1913,"""【Goat or Throat】 염소일까 사람일까 맞혀보자!""",0
1914,"""내가 산 스킨이 우리 문화유산 보호에""",0
1915,"""쏘영아빠 대 승우아빠 (하스스톤 전장)""",0
1916,"""MBTI 유형 진짜 맞나 확인하기""",0
1917,"""서유리 님의 선물 증정""",0
1918,"""【팬게임:병거니우스의 대모험】 2화 - 풍수지리야와의 만남""",0
1919,"""'히어로의 과학' 특강 | 제2부 하루종일 설명할 수도 있어""",1
1920,"""김풍 & 침착맨 '깡' 벌칙""",0
1921,"""육개장 큰사발면""",0
1922,"""엄니(Tusk) 설명회""",0
1923,"""침투부 카페 개편하기""",0
1924,"""만들기박사 초대석""",0
1925,"""침착맨의 전당포: 구입한 중고 물품 개봉합니다""",1
1926,"""끝없이 큰 것부터 가장 작은 것까지 비교하는 '우주의 규모'""",1
1927,"""무함마드 깐수 설명회""",0
1928,"""【왕날편】 19/10/14 졸지에 운치있는 라디오가 되어버린 이유""",0
1929,"""다낳대 야구선수 vs 스트리머 LoL 대회""",0
1930,"""미국식 덮밥""",1
1931,"""60팩 이벤트, 침착맨의 전장 점수를 맞혀라!""",0
1932,"""【마블삼국지】 5화 - 퇴사 후 창업을 고려하는 병궈""",0
1933,"""포켓몬 괴담과 검은 닌텐도""",1
1934,"""편지는 누가 쓸까""",0
1935,"""【침착맨X주호민】 인터넷 방송 리액션 강좌 (feat. 히트다 히트)""",0
1936,"""'로켓 과학' 특강 | 제1부 비둘기부터 로켓까지""",1
1937,"""침착맨 삼국지 원소전""",1
1938,"""침착맨 노래방 | '몽환의 숲' 외 8곡""",0
1939,"""【침착맨X주호민】 이것만큼은 못버틴다! 멘탈 붕괴 월드컵""",1
1940,"""애니속 최고의 명언 월드컵""",1
1941,"""MBC 예능 ""침착한 주말"" 오프닝 그림 그리기 2부""",0
1942,"""만화게임북 '고기동 大탈출'""",0
1943,"""【옛날옛적에 - 침X펄X풍】 입 털어야 이기는 보드게임""",1
1944,"""침펄풍 연애특강""",1
1945,"""진짜 나와버린 철면수심 차돌짬뽕""",1
1946,"""【배도라지】 절대 부정적인 말을 하면 안되는 모임""",0
1947,"""이브(Ib) | 제1화 기괴한 미술관 관람 공포 쯔꾸르""",0
1948,"""기안84의 前동거인 침착맨이 말하는 기안84 월드컵""",1
1949,"""빠지면 뭔가 서운해! 홍철 없는 홍철팀 만화 월드컵""",0
1950,"""침착맨 없는 침착맨 월드컵""",1
1951,"""전혀 몰라도 입문할 수 있는 침착맨 삼국지 4부""",1
1952,"""다트와 아지트""",0
1953,"""침착맨 노래방 | 침&펄 - 'Better Than Yesterday' 외 6곡""",0
1954,"""가장 아름다운 로고 월드컵""",1
1955,"""만학도 김풍을 위한 전장 입문 강좌""",0
1956,"""꼬깔콘 3종 비교 (고소한맛 vs 멘보샤맛 vs 화이타맛)""",0
1957,"""가족과 다녀온 강릉 여행""",0
1958,"""드래곤볼(Dragon Ball) 설명회""",1
1959,"""'사우스쇼어' 멀록대가리 카레 - 침펄놈의 대모험 14화""",0
1960,"""침&펄 팬아트 감상회""",1
1961,"""일이 손에 안 잡히는 전무님""",1
1962,"""인천에 상륙한 실제 미키마우스""",1
1963,"""공포의 떡옾기""",0
1964,"""【침&펄 | 식욕감퇴 먹방】 TRPG 계획, 잠은행 영화, 지스타 후기 그리고 닭강정""",0
1965,"""환장의 호흡, 재넌지원금 팀 '휴먼 폴 플랫' 합방""",1
1966,"""뱉은 말은 지킨다 | 제4화 엘든 링""",0
1967,"""'붉은십자군 수도원' 정복기 - 침펄놈의 대모험 15화""",0
1968,"""여행 유튜버, 좋좋소 감독 빠니보틀 초대석""",1
1969,"""나는 왜 또 지각을 했는가?""",0
1970,"""그렇게 아버지가 된다""",1
1971,"""옆에서 밥 먹고 있는데 밥맛 떨어지게 더러운 이야기하기""",1
1972,"""침펄철 | 포더킹: 왕을 위하여 1화""",0
1973,"""배달 온 지 30분 지난 쌀국수""",1
1974,"""전혀 몰라도 입문할 수 있는 침착맨 삼국지 4부""",1
1975,"""【하스스톤/전장】 갖가지 재료를 한데 모아 비볐습니다""",0
1976,"""침착맨 삼국지 원소전""",1
1977,"""'로켓 과학' 특강 | 제2부 NASA와 VSVN""",1
1978,"""【침펄풍】 세상은 넓다! 가고 싶은 여행지 월드컵""",1
1979,"""서울놈들아 약속 장소는 사당으로""",1
1980,"""저 멀리 김포에서 음향 고치러 오신 승우아빠 (+스트리머 얼굴 그리기)""",1
1981,"""백호민, 흑호민 모두 모여 울다만 - 침펄놈의 대모험 18화""",0
1982,"""【침&펄】 임세모 - '생각에 대한 생각' 쇼케이스""",0
1983,"""2020 설맞이 윷놀이 ""제일 못하는 범인 찾기"" (반종수연합 주의)""",0
1984,"""내 얼굴 그대로 무협 MMORPG를 즐긴다면? 【검은달】""",0
1985,"""맵크나이트의 엄청 매운 킹뚜껑 먹방""",0
1986,"""최고의 인성쓰레기를 찾아라! 애니속 쓰레기 월드컵""",1
1987,"""제육게임 (100일 동안 제육만 먹기)""",1
1988,"""연어뱃살동과 가정의 평화""",0
1989,"""대항해시대 4 | 제28화 지도 벗기기""",0
1990,"""【다이어트 먹방】 스테이크 도시락과 편식 퀴즈""",0
1991,"""【침펄풍심 TRPG】 크툴루의 부름: 호질 (미완성 종료)""",1
1992,"""【침X펄X풍 TRPG】 던전월드 8화 - 사망탑 2층""",0
1993,"""치킨에 감자튀김을 코팅하면? 별로 맛있는 포테킹""",1
1994,"""영리메 - 22화 양양 전투 / 23, 24화 장판파 전투1, 2""",0
1995,"""쓸데없지만 신기한 사실 월드컵""",1
1996,"""【다크 세라핌】 2화 - 쟈보스의 동굴""",0
1997,"""【왕날편】 19/08/14 통닭천사가 직장에서 날두하는 방법""",0
1998,"""(함부로 먹지)마라떡볶이""",0
1999,"""해리포터 속 최고의 마법물건 이상형 월드컵""",1
2000,"""대항해시대 4 | '침 알고트'의 일대기 하이라이트""",0
2001,"""가장 맛있는 김밥 월드컵""",0
2002,"""침펄인물사전 | 1장 주우재 편""",1
2003,"""역대급 난이도 '원피스 1회 지식왕 결정전' 퀴즈 풀기""",0
2004,"""【왕날편】 20/02/12 로또 번호 알려드립니다 당첨되면 반갈이""",0
2005,"""대항해시대 4 | 제1화 침 알고트 출항""",0
2006,"""대항해시대 4 | 제3화 앗...아아... 발데스 미안해""",0
2007,"""월드컵 속의 월드컵, 무엇이 더 고르기 힘들까? 황금 밸런스 월드컵""",1
2008,"""【침착맨】 사람을 찾습니다...""",0
2009,"""부대찌개와 태국찌개 설명회""",0
2010,"""패티에 구멍 뚫린 치킨버거 먹방""",1
2011,"""풍형의 추억과 함께하는 맘스터치 먹방""",1
2012,"""【침&펄 영화 만들기】 서스펜스 범벅인 영화 시나리오 쓰기 '지리는 영화'""",0
2013,"""꼴찌는 가랑이 사이로 기어가기""",1
2014,"""적과 한 팀이 되면 일어나는 일""",1
2015,"""드래곤볼Z 답답한 사람 월드컵""",1
2016,"""김치찌개는 원래 하얗다""",1
2017,"""【침터뷰/윤태진 편】 2부 - 쭉쭉 쏙쏙 쫙쫙  (with 배성재 아나운서)""",1
2018,"""김성모 유니버스 명장면 월드컵 128계단이다?""",1
2019,"""쥐! 쥐!""",0
2020,"""낙곱새로 보는 초한지""",0
2021,"""영원할 것 같았던 싸이월드의 추억""",0
2022,"""【침X펄이 간다!】 '신과함께 포스터' 직접방문 배송했습니다""",0
2023,"""침착맨의 MBTI(성격유형검사) 결과는?""",1
2024,"""너 치료된 거야""",1
2025,"""김밥인가? 마리인가?""",1
2026,"""침착맨은 정말로 금연 중인가?""",1
2027,"""그 와중에 밥은 맛있고""",1
2028,"""침착맨식 유튜브 운영법""",0
2029,"""김밥인가? 마리인가?""",1
2030,"""침착맨 귓구멍 뚫는 날, 가수 Hynn 박혜원 초대석""",0
2031,"""최악의 연애 기념일 선물 월드컵""",1
2032,"""기안84의 前동거인 침착맨이 말하는 기안84 월드컵""",1
2033,"""실버 솔랭에서 오더라는 것을 해봄""",1
2034,"""【침터뷰/김성회 편】 2부 - 현재의 게임개발사 이대로 괜찮은가 (호민이형 구해줘)""",0
2035,"""저 멀리 김포에서 음향 고치러 오신 승우아빠 (+스트리머 얼굴 그리기)""",1
2036,"""삼국지 대체 역사 소설 월드컵""",1
2037,"""침착맨 노래방 | 침&쏘맘 - 코인노래방 '일과 이분의 일' 외 29곡""",0
2038,"""꼴찌는 가랑이 사이로 기어가기""",1
2039,"""미친너구리섬 (with 2수자) - 모여봐요 동물의 숲 1화""",0
2040,"""침착맨의 전당포: 구입한 중고 물품 개봉합니다""",1
2041,"""침데 자이언츠 탄생 | 침착맨 vs 철면수심 04.22 | §전장 으깨기 리그§""",0
2042,"""명품전문가 염따 님의 Flex 설명회""",1
2043,"""【침착맨】 노이즈가 심하다구요? 본격 세팅 방송""",0
2044,"""비폭력 임포스터 이병건 (AMONG US)""",0
2045,"""침착맨이 수능을 풀면 몇 점을 받을까? 병건수능""",1
2046,"""【식욕감퇴 먹방】 쏘영마미와 점심 햄버거""",1
2047,"""T-Rex 버거""",0
2048,"""【침착맨X주호민】 이것만큼은 못버틴다! 멘탈 붕괴 월드컵""",1
2049,"""【침터뷰/슈카 편】 2부 - 주식투자는 안해도 되지만 투자는 해야한다""",1
2050,"""세계의 특이한 법 월드컵""",1
2051,"""삼국지 대체 역사 소설 월드컵""",1
2052,"""침펄철 | 포더킹: 왕을 위하여 2화""",0
2053,"""G80으로 부산까지""",0
2054,"""가장 아름다운 로고 월드컵""",1
2055,"""김치찜 먹방과 아저씨 이야기""",1
2056,"""오늘부터 펜수하는 거 어때? 웩!""",0
2057,"""쏘영이랑 포켓몬스터 레츠고! 피카츄""",0
2058,"""이름이 많은 사람""",0
2059,"""WPL 프로 포커플레이어 임요환 님에게 포커 배우기""",0
2060,"""김치찌개는 원래 하얗다""",1
2061,"""침착맨이 수능을 풀면 몇 점을 받을까? 병건수능""",1
2062,"""롤 예전 스킨 일러스트 월드컵""",0
2063,"""【다이어트 먹방】 가을 담은 사과와 명란 운동회""",0
2064,"""주변 인물로 삼국지 장수 만들기""",1
2065,"""하이큐 딱히 좋아하지 않는 사람""",1
2066,"""【마블삼국지】 이왕건(위험한녀석) 맛보기""",0
2067,"""어우 듣기좋아~ 중독적인 CM송 월드컵""",1
2068,"""침착맨의 전당포: 구입한 중고 물품 개봉합니다""",1
2069,"""【다이어트 먹방】 주펄랜덤박스 - 새우로제파스타 & 윙""",0
2070,"""신기한 과자 시식회""",1
2071,"""침착맨 체형에 맞는 바지 쇼핑""",0
2072,"""침착맨은 드래곤볼을 얼마나 알고 있나? 드래곤볼Z 퀴즈""",0
2073,"""군대 보급품 월드컵""",1
2074,"""대항해시대 4 | 제13화 오브라 딘 호의 탄생비밀""",0
2075,"""자동차 운전자가 갖고 싶은 능력 월드컵""",0
2076,"""GALAX배 배도라지 전장 으깨기 인비테이셔널 1주차 개막전""",0
2077,"""침펄풍과 폴가이즈""",1
2078,"""브랜드가 될 뻔한 침착맨""",0
2079,"""시청자 방 훈수하기""",1
2080,"""항상 놀 계획을 짜는 게 가장 재밌다""",1
2081,"""사진으로 추억 돌아보기""",0
2082,"""【침터뷰/김성회 편】 하이라이트""",0
2083,"""어우 듣기좋아~ 중독적인 CM송 월드컵""",1
2084,"""결합하라""",0
2085,"""연애, 못 하는가? 안 하는가?""",1
2086,"""시궁쥐 파이터Z 명장 쥐병건""",0
2087,"""실제 남매의 캐스퍼 견적 내기""",1
2088,"""희대의 라이벌 월드컵""",1
2089,"""세계의 특이한 법 월드컵""",1
2090,"""【다크 세라핌】 1화 - 추락천사 알카드""",0
2091,"""김치찌개는 원래 하얗다""",1
2092,"""고양이 애호가 심윤수 작가님과 전화통화""",0
2093,"""스릴 넘치는 세계 여행지 월드컵""",0
2094,"""인싸들 먹거리 탐구시간""",1
2095,"""떡볶이도 좋고 치킨도 좋은데""",0
2096,"""쏘영이와 함께 포켓몬 합성 이상형 월드컵""",0
2097,"""매운볶음면 2개 푸드파이트""",0
2098,"""(대충 열받는 영상)""",0
2099,"""일일DJ 김풍의 세계 최강 괴식 월드컵""",1
2100,"""끓여먹는 콜드브루 커피""",1
2101,"""패티에 구멍 뚫린 치킨버거 먹방""",1
2102,"""미술 작품만 보고 값을 알아맞힐 수 있을까?""",1
2103,"""그랑사가 촬영 비하인드 이야기""",0
2104,"""침착맨의 이면지 활용법""",0
2105,"""【침착맨X주호민】 이것만큼은 못버틴다! 멘탈 붕괴 월드컵""",1
2106,"""애니속 최고의 명언 월드컵""",1
2107,"""지르려는 동생 vs 말리는 오빠""",1
2108,"""이말년 콘티 노트가 카드로 제작된다면?""",0
2109,"""침착맨이 제시하는 타코와 나초의 미래""",0
2110,"""어릴 적 추억의 음식 월드컵""",0
2111,"""듣기 싫은 꼰대어 월드컵""",1
2112,"""원피스 '밀짚모자 일당', 반으로 줄여야...""",1
2113,"""농심 브랜드관 둘러보기""",1
2114,"""주우재와 가죽아저씨들""",0
2115,"""5억 년 버티고 천만 원 받기 vs 그냥 살기""",1
2116,"""미국식 덮밥""",1
2117,"""실제 남매의 캐스퍼 견적 내기""",1
2118,"""'거짓말의 과학' 특강 | 제2부 노력하지 않았다는 거짓말""",1
2119,"""이병기와 피곧휴의 모험 & 마리오파티 (with 2호 침투부수호자)""",0
2120,"""뼈라멘 그리고 담배이야기""",0
2121,"""흑표범 밍키가 새 식구로 들어오다""",1
2122,"""침착맨의 현재 몸 상태""",1
2123,"""INTP특) 내 말만 맞음""",0
2124,"""전혀 몰라도 입문할 수 있는 침착맨 삼국지 4부""",1
2125,"""캡틴 아메리카: 윈터 솔저 (Captain America: The Winter Soldier, 2014) 감상회""",0
2126,"""1년 만에 찾아온 근신 김성모 작가님""",0
2127,"""김치찌개는 원래 하얗다""",1
2128,"""주식인가? 도박인가? (with 단군)""",0
2129,"""배성재X침착맨 불암산 뽀개기""",0
2130,"""내가 말이 된다 【미친 말 게임】""",0
2131,"""최현우 마술쇼 미등록""",0
2132,"""【침터뷰/뱃사공 편】 호들갑 안 떨려고 호들갑 떠는 사람""",0
2133,"""대학원 다니는 부엉이""",1
2134,"""푸드파이터의 기내식 먹방""",1
2135,"""【왕날편】 20/01/14 할 수 있는 것만 하자""",0
2136,"""현실까지 넘어 온 인터넷 신조어 월드컵""",1
2137,"""침&펄 팬아트 감상회""",1
2138,"""【침터뷰/레이지본 편】 라이브 특별 공연""",0
2139,"""원래는 안 하려고 그랬는데 너네들 때문에 그러는 거야""",1
2140,"""침착맨 노래방 | '고속도로 로망스' 외 3곡""",0
2141,"""【침터뷰/윤태진 편】 2부 - 쭉쭉 쏙쏙 쫙쫙  (with 배성재 아나운서)""",1
2142,"""만델라 효과""",1
2143,"""주변 인물로 삼국지 장수 만들기""",1
2144,"""대항해시대 4 | 제7화 에반갤리온 출격""",0
2145,"""【침&펄】 내 자취방을 윤택하게 해줄 단 하나의 요정은?""",0
2146,"""환장의 호흡, 재넌지원금 팀 '휴먼 폴 플랫' 합방""",1
2147,"""【마블삼국지】 3화 - 원술군 정규직으로 전환""",0
2148,"""지르려는 동생 vs 말리는 오빠""",1
2149,"""【침터뷰/배성재 편】 3부 - 사진으로 말해요""",0
2150,"""웃음의 알렉산드리아 도서관""",0
2151,"""대항해시대 4 | 제4화 아프리카로""",0
2152,"""추악한 촉나라의 이중성""",1
2153,"""【옛날옛적에 - 침X펄X풍】 입 털어야 이기는 보드게임""",1
2154,"""사이버펑크를 더 안하는 이유""",1
2155,"""SKT와 함께하는 What a wonderFlip 이벤트""",0
2156,"""【팬게임:병거니우스의 대모험】 1화 - 모험의 시작""",0
2157,"""서유리 님의 쇼핑몰 살리기""",0
2158,"""어쩔티비""",1
2159,"""무슨 말만 해도 웃는 래퍼 펀치넬로 초대석""",1
2160,"""'검은 심연 나락'에서도 역시 폐급맨 - 침펄놈의 대모험 9화""",0
2161,"""순두부는 왜 뚝배기에 나와야 하는가?""",1
2162,"""이젠 공성도 비스포크로""",1
2163,"""【침X펄X풍 TRPG】 던전월드 5화 - 불타는 세이프마운틴""",0
2164,"""자식 이기는 부모가 있다?!""",1
2165,"""침착맨식 포켓몬스터 작명법""",0
2166,"""뽀뽀누나 박선영 & 방버지 배성재 초대석""",1
2167,"""(※소리주의) 수학 못하면 죽여버린다! 【발디의 수학교실】""",0
2168,"""금연과 흡연부스에 대해""",1
2169,"""【Poker】 고대하던 침착맨 개털되는 날 #1""",0
2170,"""고생대(古生代)를 알아보자""",0
2171,"""우주먼지 콜라로 만든 수육""",1
2172,"""포켓몬 생태 사진가 침착맨의 하루""",0
2173,"""승우아빠 님의 밀키트 리뷰""",0
2174,"""상남자특) 순댓국 특 먹음""",1
2175,"""스트리머 조기교육""",0
2176,"""인천에 상륙한 실제 미키마우스""",1
2177,"""원피스 '밀짚모자 일당', 반으로 줄여야...""",1
2178,"""주변 인물로 삼국지 장수 만들기""",1
2179,"""김밥인가? 마리인가?""",1
2180,"""꼴찌는 가랑이 사이로 기어가기""",1
2181,"""【하스스톤】 아옳옳! 침착맨도 노발대발하게 만드는 멀록기사""",0
2182,"""【침펄풍】 와우산 미세먼지 체험기""",0
2183,"""TRPG: 호미니아 탐험대 - 03화 판덜린 대소동""",0
2184,"""너 치료된 거야""",1
2185,"""김치찜 먹방과 아저씨 이야기""",1
2186,"""21세기 한국 영화 월드컵""",1
2187,"""침갈량은 장안에 입성 할 수 있을까? - 롤 3차 북벌 매드무비""",0
2188,"""【침착맨X킹존 LOL 과외】 블리츠크랭크 배우기""",0
2189,"""편식할 수 있는 용기""",1
2190,"""생로병건의 비밀 ~중독에 관하여~""",1
2191,"""카톡 고백 월드컵""",1
2192,"""괴상한 코믹스 캐릭터 월드컵""",1
2193,"""눈 감고 탄산음료 6종 알아맞히기""",1
2194,"""아저씨가 되면 변하는 것""",1
2195,"""【月刊 침착맨】 8월 하이라이트""",0
2196,"""【침착맨 영어특강】 쉬운 게임 영어, 이제는 어렵게 배우자""",0
2197,"""계속 보니 정드는 못생긴 자동차 월드컵""",1
2198,"""'히어로의 과학' 특강 | 제1부 2021년의 히어로""",1
2199,"""전범 침착놈, '오그리마'로 압송되던 날 - 침펄놈의 대모험 17화""",0
2200,"""추운 날씨엔 장칼국수""",1
2201,"""신묘한 전술로 바이킹 물리치는 게임""",0
2202,"""아서 해로우는 해로운가? '문나이트' 릴레이 랜선 GV 6회""",1
2203,"""무기모으기 ~뭐든지 무기가 되는 RPG~""",0
2204,"""오뚜기 양송이 & 옥수수 스프라면 먹방""",0
2205,"""언레일드! (Unrailed!) | 무한으로 철도 까는 게임""",0
2206,"""【하스스톤/투기장】 전사 10승 강의 #2""",0
2207,"""【왕날편】 19/09/10 말을 할 때마다 포켓몬처럼 뒤에 언니""",0
2208,"""쏘영이랑 만든 검은바위산 브라우니""",0
2209,"""우리집 애완동물 자랑하기""",1
2210,"""예절교육 (게임 중 밥 먹으라고 할 때, 친구 집에 연락할 때)""",0
2211,"""더 놀라운 이왜진? 월드컵""",1
2212,"""사마부터 폐급까지""",0
2213,"""파랜드 택틱스 | 제12화 검은 날개의 불꽃 마법""",0
2214,"""대항해시대 4 | 제15화 아프리카 패자의 증표""",0
2215,"""아저씨가 되면 변하는 것""",1
2216,"""메리 셀러스트호 실종 사건을 알아보자""",0
2217,"""수요 없는 공급""",1
2218,"""오랜만에 카레 먹으면서 잡담""",0
2219,"""동물 맞짱 게임""",0
